"county","state","party","procent_wiek_średni","liczba_gł_republikanie","liczba_gł_demokraci","winner"
Vermillion,Indiana,Republican,"58 - 60 %",3893375,1958601,Republikanie
Wilkes,North Carolina,Republican,"58 - 60 %",3893375,1958601,Republikanie
Atascosa,Texas,Democrat,"58 - 60 %",3893375,1958601,Republikanie
Adams,Illinois,Democrat,"58 - 60 %",3893375,1958601,Republikanie
Matagorda,Texas,Republican,"58 - 60 %",3893375,1958601,Republikanie
DeKalb,Tennessee,Democrat,"58 - 60 %",3893375,1958601,Republikanie
Saline,Illinois,Democrat,"58 - 60 %",3893375,1958601,Republikanie
Kootenai,Idaho,Democrat,"58 - 60 %",3893375,1958601,Republikanie
Anderson,South Carolina,Democrat,"58 - 60 %",3893375,1958601,Republikanie
Island,Washington,Democrat,"58 - 60 %",3893375,1958601,Republikanie
Yalobusha,Mississippi,Republican,"58 - 60 %",3893375,1958601,Republikanie
Craig,Oklahoma,Republican,"58 - 60 %",3893375,1958601,Republikanie
Taliaferro,Georgia,Democrat,"58 - 60 %",3893375,1958601,Republikanie
Franklin,Alabama,Republican,"58 - 60 %",3893375,1958601,Republikanie
Northampton,North Carolina,Democrat,"58 - 60 %",3893375,1958601,Republikanie
Wells,Indiana,Republican,"58 - 60 %",3893375,1958601,Republikanie
Page,Iowa,Republican,"58 - 60 %",3893375,1958601,Republikanie
Storey,Nevada,Republican,"58 - 60 %",3893375,1958601,Republikanie
Glascock,Georgia,Republican,"58 - 60 %",3893375,1958601,Republikanie
Meigs,Tennessee,Republican,"58 - 60 %",3893375,1958601,Republikanie
Grant,Nebraska,Republican,"58 - 60 %",3893375,1958601,Republikanie
Monroe,Alabama,Republican,"58 - 60 %",3893375,1958601,Republikanie
Cowlitz,Washington,Democrat,"58 - 60 %",3893375,1958601,Republikanie
Union,Mississippi,Democrat,"58 - 60 %",3893375,1958601,Republikanie
Pontotoc,Mississippi,Democrat,"58 - 60 %",3893375,1958601,Republikanie
Newton,Missouri,Republican,"58 - 60 %",3893375,1958601,Republikanie
Lafayette,Wisconsin,Republican,"58 - 60 %",3893375,1958601,Republikanie
Clinton,Iowa,Republican,"58 - 60 %",3893375,1958601,Republikanie
Moore,Texas,Democrat,"58 - 60 %",3893375,1958601,Republikanie
Washington,Louisiana,Republican,"58 - 60 %",3893375,1958601,Republikanie
Lafayette,Arkansas,Republican,"58 - 60 %",3893375,1958601,Republikanie
Franklin,Virginia,Republican,"58 - 60 %",3893375,1958601,Republikanie
York,Nebraska,Republican,"58 - 60 %",3893375,1958601,Republikanie
Effingham,Illinois,Republican,"58 - 60 %",3893375,1958601,Republikanie
Imperial,California,Republican,"58 - 60 %",3893375,1958601,Republikanie
Jefferson,Georgia,Democrat,"58 - 60 %",3893375,1958601,Republikanie
Mercer,Kentucky,Democrat,"58 - 60 %",3893375,1958601,Republikanie
Martin,Indiana,Republican,"58 - 60 %",3893375,1958601,Republikanie
Montgomery,Mississippi,Republican,"58 - 60 %",3893375,1958601,Republikanie
Duplin,North Carolina,Democrat,"58 - 60 %",3893375,1958601,Republikanie
Creek,Oklahoma,Republican,"58 - 60 %",3893375,1958601,Republikanie
Sullivan,Missouri,Democrat,"58 - 60 %",3893375,1958601,Republikanie
Bollinger,Missouri,Republican,"58 - 60 %",3893375,1958601,Republikanie
Independence,Arkansas,Democrat,"58 - 60 %",3893375,1958601,Republikanie
Monroe,Alabama,Democrat,"58 - 60 %",3893375,1958601,Republikanie
Monroe,Wisconsin,Republican,"58 - 60 %",3893375,1958601,Republikanie
Cass,Michigan,Republican,"58 - 60 %",3893375,1958601,Republikanie
Cape May,New Jersey,Democrat,"58 - 60 %",3893375,1958601,Republikanie
Mason,Illinois,Republican,"58 - 60 %",3893375,1958601,Republikanie
Lenoir,North Carolina,Democrat,"58 - 60 %",3893375,1958601,Republikanie
Logan,Kentucky,Republican,"58 - 60 %",3893375,1958601,Republikanie
Franklin,Illinois,Democrat,"58 - 60 %",3893375,1958601,Republikanie
Victoria,Texas,Republican,"58 - 60 %",3893375,1958601,Republikanie
Cross,Arkansas,Democrat,"58 - 60 %",3893375,1958601,Republikanie
Custer,Idaho,Democrat,"58 - 60 %",3893375,1958601,Republikanie
Stewart,Tennessee,Republican,"58 - 60 %",3893375,1958601,Republikanie
Paulding,Ohio,Republican,"58 - 60 %",3893375,1958601,Republikanie
Inyo,California,Democrat,"58 - 60 %",3893375,1958601,Republikanie
Dixie,Florida,Republican,"58 - 60 %",3893375,1958601,Republikanie
Marshall,Kentucky,Republican,"58 - 60 %",3893375,1958601,Republikanie
Taos,New Mexico,Republican,"58 - 60 %",3893375,1958601,Republikanie
Grant,Nebraska,Democrat,"58 - 60 %",3893375,1958601,Republikanie
Orange,Virginia,Republican,"58 - 60 %",3893375,1958601,Republikanie
Highland,Ohio,Democrat,"58 - 60 %",3893375,1958601,Republikanie
Carroll,Mississippi,Republican,"58 - 60 %",3893375,1958601,Republikanie
York,Nebraska,Democrat,"58 - 60 %",3893375,1958601,Republikanie
Des Moines,Iowa,Democrat,"58 - 60 %",3893375,1958601,Republikanie
Limestone,Texas,Democrat,"58 - 60 %",3893375,1958601,Republikanie
Fulton,Kentucky,Republican,"58 - 60 %",3893375,1958601,Republikanie
McCracken,Kentucky,Republican,"58 - 60 %",3893375,1958601,Republikanie
Lee,Iowa,Democrat,"58 - 60 %",3893375,1958601,Republikanie
Henry,Alabama,Democrat,"58 - 60 %",3893375,1958601,Republikanie
Bath,Kentucky,Republican,"58 - 60 %",3893375,1958601,Republikanie
Geneva,Alabama,Democrat,"58 - 60 %",3893375,1958601,Republikanie
Polk,Missouri,Republican,"58 - 60 %",3893375,1958601,Republikanie
Appling,Georgia,Republican,"58 - 60 %",3893375,1958601,Republikanie
Sullivan,Missouri,Republican,"58 - 60 %",3893375,1958601,Republikanie
Warren,North Carolina,Democrat,"58 - 60 %",3893375,1958601,Republikanie
Bath,Virginia,Democrat,"58 - 60 %",3893375,1958601,Republikanie
Macoupin,Illinois,Republican,"58 - 60 %",3893375,1958601,Republikanie
Washington,Mississippi,Republican,"58 - 60 %",3893375,1958601,Republikanie
Caddo,Oklahoma,Democrat,"58 - 60 %",3893375,1958601,Republikanie
Crawford,Wisconsin,Republican,"58 - 60 %",3893375,1958601,Republikanie
DeSoto,Florida,Republican,"58 - 60 %",3893375,1958601,Republikanie
Pike,Indiana,Republican,"58 - 60 %",3893375,1958601,Republikanie
Warren,Georgia,Republican,"58 - 60 %",3893375,1958601,Republikanie
Hale,Texas,Republican,"58 - 60 %",3893375,1958601,Republikanie
Lawrence,Arkansas,Republican,"58 - 60 %",3893375,1958601,Republikanie
Lancaster,South Carolina,Republican,"58 - 60 %",3893375,1958601,Republikanie
Island,Washington,Republican,"58 - 60 %",3893375,1958601,Republikanie
Webster,Mississippi,Republican,"58 - 60 %",3893375,1958601,Republikanie
Calhoun,South Carolina,Democrat,"58 - 60 %",3893375,1958601,Republikanie
Pickens,Georgia,Democrat,"58 - 60 %",3893375,1958601,Republikanie
Muscatine,Iowa,Democrat,"58 - 60 %",3893375,1958601,Republikanie
Irwin,Georgia,Republican,"58 - 60 %",3893375,1958601,Republikanie
Clearfield,Pennsylvania,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Nelson,Kentucky,Republican,"60 - 65 %",13220563,10291169,Republikanie
Iowa,Wisconsin,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Belmont,Ohio,Republican,"60 - 65 %",13220563,10291169,Republikanie
Huntingdon,Pennsylvania,Republican,"60 - 65 %",13220563,10291169,Republikanie
Adams,Pennsylvania,Republican,"60 - 65 %",13220563,10291169,Republikanie
Yamhill,Oregon,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Williamson,Texas,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Lander,Nevada,Democrat,"60 - 65 %",13220563,10291169,Republikanie
San Miguel,New Mexico,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Schuyler,New York,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Washington,Pennsylvania,Republican,"60 - 65 %",13220563,10291169,Republikanie
Spartanburg,South Carolina,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Kauai,Hawaii,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Marion,Georgia,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Norton,Virginia,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Sevier,Tennessee,Republican,"60 - 65 %",13220563,10291169,Republikanie
Stokes,North Carolina,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Schenectady,New York,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Hampshire,West Virginia,Republican,"60 - 65 %",13220563,10291169,Republikanie
Clinton,Ohio,Republican,"60 - 65 %",13220563,10291169,Republikanie
Riverside,California,Republican,"60 - 65 %",13220563,10291169,Republikanie
Henrico,Virginia,Republican,"60 - 65 %",13220563,10291169,Republikanie
Ada,Idaho,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Bastrop,Texas,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Columbia,Florida,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Ontario,New York,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Cuyahoga,Ohio,Republican,"60 - 65 %",13220563,10291169,Republikanie
Tyrrell,North Carolina,Republican,"60 - 65 %",13220563,10291169,Republikanie
Snyder,Pennsylvania,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Howard,Missouri,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Walworth,Wisconsin,Republican,"60 - 65 %",13220563,10291169,Republikanie
Curry,New Mexico,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Shiawassee,Michigan,Republican,"60 - 65 %",13220563,10291169,Republikanie
Loudoun,Virginia,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Isle of Wight,Virginia,Republican,"60 - 65 %",13220563,10291169,Republikanie
Rockwall,Texas,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Newton,Indiana,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Bartow,Georgia,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Erie,Pennsylvania,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Oconto,Wisconsin,Republican,"60 - 65 %",13220563,10291169,Republikanie
Flathead,Montana,Republican,"60 - 65 %",13220563,10291169,Republikanie
St. Clair,Alabama,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Pleasants,West Virginia,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Will,Illinois,Republican,"60 - 65 %",13220563,10291169,Republikanie
Jefferson,Texas,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Marion,Kentucky,Republican,"60 - 65 %",13220563,10291169,Republikanie
Clark,Indiana,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Anderson,Kentucky,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Wilson,Tennessee,Republican,"60 - 65 %",13220563,10291169,Republikanie
El Dorado,California,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Rock Island,Illinois,Republican,"60 - 65 %",13220563,10291169,Republikanie
Cumberland,New Jersey,Republican,"60 - 65 %",13220563,10291169,Republikanie
Boise,Idaho,Republican,"60 - 65 %",13220563,10291169,Republikanie
Talbot,Georgia,Republican,"60 - 65 %",13220563,10291169,Republikanie
Christian,Kentucky,Republican,"60 - 65 %",13220563,10291169,Republikanie
Muhlenberg,Kentucky,Republican,"60 - 65 %",13220563,10291169,Republikanie
Hamilton,Tennessee,Republican,"60 - 65 %",13220563,10291169,Republikanie
Newton,Georgia,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Suffolk,New York,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Logan,West Virginia,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Cabarrus,North Carolina,Republican,"60 - 65 %",13220563,10291169,Republikanie
Beckham,Oklahoma,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Franklin,Missouri,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Madison,Florida,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Washington,New York,Republican,"60 - 65 %",13220563,10291169,Republikanie
Dawson,Georgia,Republican,"60 - 65 %",13220563,10291169,Republikanie
Cumberland,Pennsylvania,Republican,"60 - 65 %",13220563,10291169,Republikanie
Broome,New York,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Gloucester,Virginia,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Flathead,Montana,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Williamson,Tennessee,Republican,"60 - 65 %",13220563,10291169,Republikanie
Bartow,Georgia,Republican,"60 - 65 %",13220563,10291169,Republikanie
Montgomery,Pennsylvania,Republican,"60 - 65 %",13220563,10291169,Republikanie
Marion,Oregon,Republican,"60 - 65 %",13220563,10291169,Republikanie
Washington,Virginia,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Hillsdale,Michigan,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Miami,Indiana,Democrat,"60 - 65 %",13220563,10291169,Republikanie
King,Texas,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Loudoun,Virginia,Republican,"60 - 65 %",13220563,10291169,Republikanie
Sonoma,California,Republican,"60 - 65 %",13220563,10291169,Republikanie
Oconto,Wisconsin,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Smith,Tennessee,Republican,"60 - 65 %",13220563,10291169,Republikanie
Lawrence,Ohio,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Dougherty,Georgia,Republican,"60 - 65 %",13220563,10291169,Republikanie
Ontario,New York,Republican,"60 - 65 %",13220563,10291169,Republikanie
Hillsdale,Michigan,Republican,"60 - 65 %",13220563,10291169,Republikanie
Newberry,South Carolina,Republican,"60 - 65 %",13220563,10291169,Republikanie
Lafourche,Louisiana,Republican,"60 - 65 %",13220563,10291169,Republikanie
Miller,Arkansas,Republican,"60 - 65 %",13220563,10291169,Republikanie
Herkimer,New York,Republican,"60 - 65 %",13220563,10291169,Republikanie
Morgan,West Virginia,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Bexar,Texas,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Ohio,West Virginia,Republican,"60 - 65 %",13220563,10291169,Republikanie
Jones,Georgia,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Clark,Washington,Republican,"60 - 65 %",13220563,10291169,Republikanie
Clay,Indiana,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Jackson,Mississippi,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Randolph,West Virginia,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Lafourche,Louisiana,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Pike,Georgia,Republican,"60 - 65 %",13220563,10291169,Republikanie
Washington,Georgia,Republican,"60 - 65 %",13220563,10291169,Republikanie
Ware,Georgia,Republican,"60 - 65 %",13220563,10291169,Republikanie
Coffee,Alabama,Republican,"60 - 65 %",13220563,10291169,Republikanie
Caddo,Louisiana,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Washington,Illinois,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Kankakee,Illinois,Republican,"60 - 65 %",13220563,10291169,Republikanie
Schuylkill,Pennsylvania,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Huntingdon,Pennsylvania,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Harlan,Kentucky,Republican,"60 - 65 %",13220563,10291169,Republikanie
Chambers,Texas,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Gaston,North Carolina,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Monterey,California,Republican,"60 - 65 %",13220563,10291169,Republikanie
Crawford,Pennsylvania,Republican,"60 - 65 %",13220563,10291169,Republikanie
El Paso,Texas,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Kendall,Illinois,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Garrett,Maryland,Republican,"60 - 65 %",13220563,10291169,Republikanie
Douglas,Nebraska,Republican,"60 - 65 %",13220563,10291169,Republikanie
Caldwell,Texas,Republican,"60 - 65 %",13220563,10291169,Republikanie
Clackamas,Oregon,Republican,"60 - 65 %",13220563,10291169,Republikanie
Beaver,Pennsylvania,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Contra Costa,California,Republican,"60 - 65 %",13220563,10291169,Republikanie
Ashtabula,Ohio,Republican,"60 - 65 %",13220563,10291169,Republikanie
Bradford,Florida,Republican,"60 - 65 %",13220563,10291169,Republikanie
Bon Homme,South Dakota,Republican,"60 - 65 %",13220563,10291169,Republikanie
Craighead,Arkansas,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Leslie,Kentucky,Republican,"60 - 65 %",13220563,10291169,Republikanie
Washington,Alabama,Democrat,"60 - 65 %",13220563,10291169,Republikanie
DeSoto,Mississippi,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Williamson,Illinois,Republican,"60 - 65 %",13220563,10291169,Republikanie
Wilson,North Carolina,Republican,"60 - 65 %",13220563,10291169,Republikanie
Clark,Indiana,Republican,"60 - 65 %",13220563,10291169,Republikanie
Plaquemines,Louisiana,Republican,"60 - 65 %",13220563,10291169,Republikanie
Barbour,Alabama,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Belmont,Ohio,Democrat,"60 - 65 %",13220563,10291169,Republikanie
DeKalb,Indiana,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Adams,Nebraska,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Calhoun,West Virginia,Republican,"60 - 65 %",13220563,10291169,Republikanie
Archer,Texas,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Madison,Illinois,Republican,"60 - 65 %",13220563,10291169,Republikanie
Itawamba,Mississippi,Republican,"60 - 65 %",13220563,10291169,Republikanie
Walker,Georgia,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Washington,Ohio,Republican,"60 - 65 %",13220563,10291169,Republikanie
Winnebago,Illinois,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Marshall,West Virginia,Republican,"60 - 65 %",13220563,10291169,Republikanie
McLennan,Texas,Republican,"60 - 65 %",13220563,10291169,Republikanie
Baraga,Michigan,Republican,"60 - 65 %",13220563,10291169,Republikanie
Elko,Nevada,Republican,"60 - 65 %",13220563,10291169,Republikanie
Passaic,New Jersey,Republican,"60 - 65 %",13220563,10291169,Republikanie
Caldwell,North Carolina,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Allen,Ohio,Republican,"60 - 65 %",13220563,10291169,Republikanie
Jefferson,Kentucky,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Falls,Texas,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Rogers,Oklahoma,Republican,"60 - 65 %",13220563,10291169,Republikanie
Marion,West Virginia,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Bristol,Virginia,Republican,"60 - 65 %",13220563,10291169,Republikanie
Jefferson,Indiana,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Washington,Ohio,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Henry,Kentucky,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Falls Church,Virginia,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Jefferson,Tennessee,Republican,"60 - 65 %",13220563,10291169,Republikanie
Bucks,Pennsylvania,Republican,"60 - 65 %",13220563,10291169,Republikanie
Madison,Mississippi,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Webster,Iowa,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Lauderdale,Alabama,Republican,"60 - 65 %",13220563,10291169,Republikanie
St. Croix,Wisconsin,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Monroe,Illinois,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Fulton,Illinois,Republican,"60 - 65 %",13220563,10291169,Republikanie
Boone,Indiana,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Sauk,Wisconsin,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Whitfield,Georgia,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Banks,Georgia,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Knox,Indiana,Republican,"60 - 65 %",13220563,10291169,Republikanie
Chattooga,Georgia,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Lucas,Ohio,Republican,"60 - 65 %",13220563,10291169,Republikanie
Seneca,Ohio,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Putnam,Illinois,Republican,"60 - 65 %",13220563,10291169,Republikanie
Lincoln,South Dakota,Republican,"60 - 65 %",13220563,10291169,Republikanie
Marshall,West Virginia,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Williamson,Texas,Republican,"60 - 65 %",13220563,10291169,Republikanie
Napa,California,Republican,"60 - 65 %",13220563,10291169,Republikanie
Pittsylvania,Virginia,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Grayson,Kentucky,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Cannon,Tennessee,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Buena Vista,Virginia,Republican,"60 - 65 %",13220563,10291169,Republikanie
Jennings,Indiana,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Washington,Nebraska,Republican,"60 - 65 %",13220563,10291169,Republikanie
Benton,Arkansas,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Taylor,West Virginia,Republican,"60 - 65 %",13220563,10291169,Republikanie
Butler,Ohio,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Cache,Utah,Democrat,"60 - 65 %",13220563,10291169,Republikanie
Madison,Tennessee,Democrat,"60 - 65 %",13220563,10291169,Republikanie
